order_id,num_items
1749887,15
1750117,34
1750180,12
1750353,6
1750809,19
1751848,23
1752249,17
1752529,22
1753783,23
1754127,13
1758498,6
1761400,11
1761857,5
1761975,3
1762038,8
1762193,28
1762779,15
1763873,1
1763898,4
1764285,4
1765015,4
1766450,11
1767067,3
1767552,5
1769159,11
1769845,7
1771325,10
1772786,12
1773209,26
1773253,26
1773721,11
1774147,1
1774834,4
1775540,11
1775829,4
1776003,15
1776091,6
1776164,3
1776908,10
1778025,3
1778061,3
1779013,1
1779730,7
1780108,29
1781840,17
1782205,2
1783353,5
1784956,6
1787954,8
1788641,3
1788693,13
1788872,10
1789651,6
1789871,3
1790191,9
1791217,7
1791841,8
1792296,19
1792608,19
1793771,11
1794471,12
1794831,8
1795180,3
1795182,5
1795348,37
1795681,18
1796111,17
1796228,6
1796506,8
1796874,37
1797952,2
1798092,3
1799258,4
1799968,8
1800931,6
1801356,33
1801797,26
1803353,9
1803895,16
1804501,9
1806429,8
1806983,6
1807861,4
1808479,2
1809790,11
1810578,9
1812140,19
1812471,2
1813791,12
1813914,5
1814740,4
1815388,14
1816341,4
1816582,14
1818031,2
1818162,11
1818388,11
1819762,2
1820280,6
1820783,18
1823757,4
1823968,23
1827070,21
1827441,31
1829283,6
1830745,6
1831818,6
1834328,6
1836269,14
1836554,7
1838135,4
1838138,10
1838409,7
1838419,17
1838440,22
1838725,13
1838727,5
1838741,6
1839350,17
1841844,2
1842478,1
1844002,14
1844274,4
1844880,10
1845205,8
1845374,21
1845879,8
1846703,16
1846821,6
1847100,20
1847416,7
1847945,6
1847997,4
1848115,5
1849558,10
1851057,2
1851695,4
1851829,11
1851920,16
1852548,9
1853444,17
1854349,4
1854366,7
1856722,6
1856980,8
1857714,1
1858925,9
1859037,19
1860533,20
1861670,3
1861809,5
1863290,4
1863491,7
1863834,17
1863959,12
1864117,12
1864800,6
1864947,17
1865246,4
1865938,12
1866024,7
1866363,10
1867120,13
1868078,23
1869779,25
1869814,3
1870127,7
1870293,10
1870562,13
1871484,10
1872967,4
1874443,4
1874922,25
1876803,1
1876970,3
1877854,8
1878542,15
1878981,19
1880290,4
1880297,15
1880731,12
1882212,7
1882293,2
1882404,8
1882529,9
1883233,6
1883678,16
1885555,12
1886290,9
1886817,9
1887251,13
1887641,14
1888522,5
1891112,2
1891686,2
1891969,12
1892120,2
1892638,18
1893065,4
1893655,11
1894335,7
1894616,11
1895146,4
1895414,16
1896347,2
1896486,35
1897127,4
1897343,1
1897462,6
1897961,10
1899557,27
1899870,11
1900065,22
1900220,16
1900388,9
1901598,12
1901943,13
1902763,10
1903827,2
1903982,16
1903986,7
1904004,6
1904169,7
1905441,6
1905489,15
1905994,9
1907387,5
1907407,13
1908114,14
1908213,4
1908295,15
1909920,3
1910394,3
1911117,15
1911202,8
1911689,13
1912035,14
1912111,27
1912345,8
1912680,29
1912765,18
1913566,16
1913651,5
1915145,19
1915275,11
1915960,7
1917238,11
1918432,31
1918479,6
1918856,10
1919071,9
1920029,13
1920251,16
1922436,5
1922450,7
1922501,3
1925295,2
1925676,8
1926068,8
1926675,10
1927950,9
1928194,15
1928225,13
1928714,7
1929030,4
1930201,21
1930720,43
1931104,15
1931425,3
1931588,21
1932272,2
1933124,12
1933528,9
1933745,12
1934204,25
1934389,13
1934462,2
1935350,6
1936095,4
1936540,8
1936968,9
1938379,10
1938860,6
1939044,6
1939675,14
1940482,3
1941588,12
1941678,1
1941763,3
1942748,1
1943952,13
1944674,2
1944735,36
1945634,2
1945994,11
1946232,4
1946546,10
1946714,16
1946932,9
1947607,12
1948366,7
1949001,8
1949664,1
1952542,6
1953128,14
1954588,14
1955882,9
1958575,10
1958671,20
1959349,2
1959814,18
1959949,9
1960977,9
1964347,8
1964624,19
1965228,17
1966286,28
1966729,9
1966981,7
1967537,19
1969376,11
1970037,2
1970891,15
1972410,3
1974000,8
1974066,14
1976273,9
1976893,30
1978001,12
1978856,9
1979136,5
1980795,5
1980879,4
1981073,29
1981087,15
1982090,3
1982772,24
1985437,14
1985739,11
1987877,8
1988652,6
1990929,6
1990970,5
1991136,17
1991261,7
1992473,9
1994626,2
1995301,9
1999366,12
1999758,23
2000094,5
2001465,8
2002099,4
2003003,1
2004261,4
2004392,1
2006958,23
2008163,10
2008302,13
2009839,6
2010477,1
2010522,8
2010562,19
2012093,29
2012253,4
2012342,14
2012461,3
2012723,1
2012958,7
2016061,9
2016354,11
2016759,3
2016931,5
2017654,9
2019038,15
2019210,8
2019601,11
2019620,3
2019710,4
2020540,10
2020602,12
2020682,28
2021005,10
2021605,4
2021720,10
2021991,9
2022364,22
2025889,4
2027192,22
2027756,6
2028407,3
2028456,4
2029088,5
2030208,8
2030691,17
2030761,10
2032059,10
2033608,1
2033627,16
2033894,5
2034091,8
2034374,2
2034470,4
2036935,4
2037876,6
2038458,3
2038656,23
2039963,14
2040531,6
2040942,3
2040972,1
2041520,13
2042795,8
2043013,28
2043385,4
2045520,9
2046351,12
2047014,24
2047493,5
2048605,11
2050036,18
2050864,3
2051761,15
2052061,3
2053258,3
2053909,5
2053950,7
2054148,27
2054262,9
2056000,2
2057393,27
2058334,22
2058653,15
2059266,5
2059939,23
2060202,3
2060471,5
2060479,3
2063887,4
2064325,3
2064679,9
2066405,10
2067261,7
2067495,8
2067566,9
2068004,15
2069518,19
2070627,18
2072258,9
2073230,16
2073923,2
2074662,6
2076606,5
2077913,14
2078763,32
2080515,3
2081802,9
2081963,22
2082100,17
2082557,4
2083033,6
2083989,12
2085348,7
2085356,7
2085764,24
2086704,14
2088715,40
2088966,11
2089187,19
2092157,8
2094147,11
2095745,6
2096724,9
2097410,6
2097527,19
2098045,17
2098865,12
2100075,15
2100185,13
2101396,2
2103300,9
2104188,4
2104257,8
2105878,4
2106016,7
2106211,24
2106355,12
2107089,12
2108723,11
2110021,4
2110763,11
2111079,12
2112134,12
2114397,9
2115598,20
2115750,9
2116039,4
2116809,13
2116825,39
2117370,9
2117632,10
2119130,1
2120017,19
2120856,1
2121582,5
2121653,18
2121764,2
2122803,4
2123053,8
2123709,6
2124366,2
2124415,10
2125158,11
2125677,20
2125918,5
2126871,2
2127062,1
2128821,5
2128890,9
2129898,4
2130282,8
2131687,4
2132051,9
2132162,31
2132222,16
2132326,3
2132387,6
2133378,16
2133614,23
2134530,20
2134982,28
2135011,10
2135423,5
2136914,13
2136983,5
2137121,1
2138211,28
2138473,3
2139448,14
2139925,32
2140661,11
2141107,29
2141989,18
2142240,7
2142847,1
2142924,6
2145055,12
2145541,5
2145545,17
2146586,14
2147548,4
2148083,12
2148703,13
2148717,12
2149845,6
2150145,15
2150413,23
2150484,14
2151808,13
2151992,3
2153224,25
2153630,3
2154021,4
2154140,10
2154927,5
2155196,1
2155539,7
2156147,19
2157812,17
2158100,4
2159441,1
2159623,4
2159691,11
2161057,10
2161488,10
2161734,5
2161823,2
2164069,9
2164463,21
2164568,6
2164874,6
2167534,30
2169596,3
2170195,3
2170313,10
2170617,14
2171413,11
2171695,1
2171922,12
2172533,3
2173409,17
2173442,18
2173791,22
2173880,5
2174695,6
2175317,12
2175339,13
2177546,14
2178376,1
2178985,3
2178998,16
2179643,16
2179844,5
2179951,2
2181498,12
2182227,21
2182315,4
2183135,9
2183445,11
2184002,6
2184186,6
2187154,3
2187430,14
2187674,11
2187782,15
2187885,19
2189714,29
2190866,20
2192077,9
2192420,3
2193327,28
2194543,9
2195091,11
2195144,21
2195681,3
2196383,14
2199237,5
2201210,19
2201662,3
2202908,6
2204407,15
2204533,6
2204848,4
2204873,13
2205045,10
2207445,11
2207526,7
2207791,20
2207829,7
2207971,8
2209843,3
2210039,17
2210081,8
2210745,9
2211002,12
2211382,25
2212700,6
2212761,15
2213059,15
2213333,1
2214026,36
2214183,11
2214362,5
2214612,13
2215577,19
2217400,8
2217541,7
2217787,13
2218667,7
2219029,8
2219830,7
2219886,26
2220104,9
2220271,2
2221051,1
2221064,5
2221752,23
2222401,1
2223643,3
2225040,15
2226702,12
2226896,10
2229222,10
2230270,23
2230769,7
2230775,19
2231159,11
2232154,32
2232815,23
2233171,3
2233588,24
2234103,5
2234945,6
2235107,2
2237001,5
2237296,7
2238423,21
2238992,3
2239677,13
2240020,16
2240037,11
2240155,4
2240676,13
2241332,18
2241552,10
2241909,13
2242175,14
2245285,11
2245528,2
2246253,10
2246411,8
2246634,7
2247765,13
2247942,4
2248289,8
2248816,13
2249765,22
2249776,15
2250742,8
2250871,23
2253467,4
2253678,7
2255278,9
2255738,5
2256151,12
2257194,9
2257964,6
2261197,2
2262723,1
2262799,17
2264419,5
2266209,5
2266886,4
2267419,11
2268511,6
2268531,3
2268775,6
2269721,3
2269972,6
2270779,19
2270952,3
2271229,13
2271640,2
2274085,2
2274798,9
2274810,5
2275398,20
2275590,30
2277171,16
2277606,3
2277955,22
2278517,17
2278537,12
2279132,28
2279740,10
2279979,40
2280498,23
2281065,24
2281964,5
2282838,10
2283241,7
2284118,6
2284570,9
2285559,7
2286172,5
2286919,2
2288341,12
2288502,15
2289298,4
2289633,18
2290630,13
2293141,9
2293540,5
2293837,1
2294140,12
2294698,8
2295233,8
2295304,24
2295813,4
2296064,5
2296203,16
2297211,13
2297261,4
2297430,20
2297586,4
2297683,12
2298121,15
2298847,19
2299058,5
2299682,13
2299815,2
2300692,2
2301040,8
2301228,2
2301889,3
2303706,9
2303749,5
2304625,16
2304699,6
2305717,5
2307717,18
2308774,9
2309257,17
2309385,9
2311412,8
2311541,1
2313149,10
2313424,10
2315172,16
2315307,15
2315679,16
2315768,10
2316232,14
2316462,11
2316839,12
2317506,3
2318714,11
2319495,15
2319821,3
2319823,12
2322057,2
2322140,8
2322289,20
2322587,8
2322716,20
2322759,4
2323015,6
2323288,7
2324016,3
2324414,26
2325273,4
2325784,13
2327020,8
2327526,2
2328074,5
2329459,6
2329500,11
2330851,13
2332023,1
2332184,10
2332479,4
2333062,5
2334129,2
2334990,22
2335170,16
2335618,12
2335673,24
2336167,7
2336476,25
2336526,5
2336589,7
2336955,7
2337987,20
2338227,8
2338860,4
2339107,12
2340513,6
2341308,13
2343714,12
2343807,9
2344449,8
2344728,13
2344794,16
2344955,9
2345740,10
2346171,13
2347294,7
2347817,12
2347823,7
2348048,13
2349282,13
2349725,5
2350478,17
2350711,5
2351420,13
2351661,20
2352289,17
2352619,19
2353152,12
2354381,8
2355407,1
2355462,12
2355657,12
2356553,1
2357122,6
2357737,2
2359059,8
2360537,22
2362248,31
2363417,8
2363839,3
2364495,11
2364689,2
2366460,3
2367611,14
2367622,4
2368058,16
2368484,21
2368896,6
2369585,38
2370792,4
2370865,7
2371031,5
2371320,2
2371705,14
2372368,14
2372553,12
2372904,2
2373047,25
2374673,5
2375612,3
2375944,9
2376451,15
2376889,11
2377385,9
2377738,17
2378181,2
2378307,5
2379054,12
2379462,3
2382205,8
2382811,2
2383222,12
2384368,42
2386060,11
2387612,18
2387799,9
2388908,13
2390801,13
2391175,2
2392600,5
2393202,2
2393782,12
2395508,32
2396159,4
2396571,1
2397259,10
2397435,13
2397705,13
2400482,16
2401749,5
2401810,5
2401901,14
2401915,5
2402870,7
2402892,22
2403611,5
2405224,6
2405252,16
2405761,12
2406106,18
2406209,23
2406375,16
2407182,12
2408328,3
2408478,6
2408796,1
2409157,3
2409694,16
2410317,22
2410794,9
2411266,13
2411576,14
2411635,10
2413469,8
2413684,10
2414024,2
2414204,5
2414588,13
2415148,6
2416038,9
2416160,10
2416945,16
2417749,6
2418069,12
2418971,10
2419992,18
2421719,25
2423038,1
2423072,2
2425071,22
2425552,5
2425887,21
2427543,5
2427820,9
2428209,2
2429538,14
2430225,20
2431974,11
2432274,11
2432363,16
2433417,3
2435331,8
2435479,16
2436277,2
2436545,2
2436669,11
2437820,11
2439826,5
2440126,5
2440613,6
2440693,21
2441766,14
2442105,12
2442333,13
2445093,11
2445166,6
2446700,5
2447266,10
2447567,22
2448062,5
2448322,18
2448536,2
2448620,6
2448692,3
2449133,12
2449338,12
2451154,31
2451601,5
2451907,4
2452784,7
2453267,24
2454556,5
2454800,5
2455126,12
2455395,3
2456837,1
2457777,3
2460022,7
2460220,6
2460941,4
2463325,2
2464189,18
2464817,4
2464979,22
2465103,28
2466149,9
2467065,3
2467119,5
2469223,2
2469360,2
2469829,17
2471271,5
2471832,4
2473108,9
2474348,2
2476150,6
2478314,5
2478646,4
2480365,2
2481759,9
2482861,4
2483886,22
2484283,8
2484439,5
2484798,2
2484851,1
2485556,1
2485737,5
2487118,14
2487588,10
2487922,7
2489023,11
2489322,12
2489811,10
2491728,6
2492462,6
2492490,5
2492961,4
2493331,42
2496046,6
2498464,22
2500680,14
2501399,5
2501966,1
2502023,4
2502251,12
2502543,8
2502753,9
2503232,1
2503960,21
2504989,27
2505061,4
2506877,10
2506896,3
2508510,15
2508661,5
2509988,6
2511449,7
2512380,21
2512586,1
2513498,23
2513754,24
2513821,13
2514201,7
2514510,8
2514962,16
2515112,6
2515653,3
2515673,2
2515913,16
2517176,2
2517417,1
2517472,13
2517926,31
2518197,12
2518889,1
2518975,9
2519280,3
2520099,2
2520351,2
2521211,7
2521327,3
2521695,8
2522434,5
2523753,9
2524051,1
2524940,12
2525110,3
2525213,15
2525227,2
2527314,7
2528150,12
2532239,1
2533164,13
2533496,3
2533520,5
2533936,10
2534611,14
2535056,8
2536093,2
2536295,1
2536301,4
2537075,12
2537903,5
2539964,15
2540727,15
2541110,8
2541581,9
2541959,17
2542187,4
2542764,4
2542835,15
2542912,4
2543121,7
2543399,8
2544881,11
2546184,2
2546481,3
2546643,11
2547236,3
2547726,21
2547819,20
2548393,11
2548413,2
2548828,5
2549296,5
2549393,6
2549969,5
2550730,7
2552065,10
2552385,6
2552542,3
2554033,17
2554956,3
2556148,7
2557206,9
2557277,6
2557663,11
2557670,8
2559877,9
2560102,4
2561501,3
2562108,12
2564066,2
2564232,26
2567100,1
2567836,8
2571664,15
2571752,6
2573215,11
2573998,27
2574031,8
2574104,7
2574634,16
2574795,19
2574905,11
2575290,3
2575494,4
2575802,5
2576075,15
2576572,5
2577151,20
2577708,5
2578227,5
2579010,7
2579972,22
2580467,6
2581231,8
2581765,17
2582755,20
2583240,5
2583479,4
2583909,22
2584126,5
2588097,8
2588121,15
2588284,2
2589698,6
2590811,2
2591082,4
2592192,15
2592974,12
2593254,6
2594014,3
2595212,3
2595301,4
2595820,11
2596298,3
2597700,8
2600035,10
2600844,6
2601666,12
2602155,8
2603719,22
2603745,8
2603873,18
2605909,9
2606020,14
2606587,6
2607295,5
2608584,26
2609104,2
2609837,17
2609971,15
2610486,3
2611389,4
2612359,15
2612483,18
2612886,6
2613153,10
2613157,1
2613436,7
2613515,3
2613581,4
2613932,13
2614520,9
2614793,4
2615560,10
2616421,6
2616677,2
2617885,17
2619312,24
2619672,31
2621785,3
2622355,6
2622793,7
2622821,12
2622884,7
2623308,23
2623823,5
2624204,16
2624295,2
2624446,7
2624730,2
2624752,12
2625681,10
2625767,8
2626382,11
2626589,11
2628224,8
2629157,28
2629242,26
2630614,2
2630730,21
2631105,3
2631889,6
2632203,2
2634035,3
2634193,1
2634872,20
2635377,15
2636095,23
2636818,8
2637390,8
2638167,20
2639462,9
2639860,13
2640881,7
2641330,13
2641398,6
2641400,13
2641682,10
2642057,13
2642182,8
2642391,10
2642716,1
2642816,11
2642918,6
2643254,11
2643359,3
2643433,10
2645406,11
2645465,2
2646035,13
2646518,4
2647055,7
2647688,11
2648732,6
2649125,9
2650337,20
2650934,4
2651439,8
2652252,9
2652520,14
2654291,5
2654300,9
2654791,6
2654850,13
2655118,9
2655669,14
2656092,18
2656199,10
2656372,1
2658044,10
2658424,12
2658623,15
2658674,26
2658929,9
2659645,15
2660533,5
2660869,9
2661167,6
2662304,3
2662328,9
2662356,3
2662408,3
2662468,4
2664106,31
2665990,15
2666015,20
2666154,10
2668679,4
2668732,5
2670593,7
2671105,12
2671351,26
2671798,9
2671822,31
2673755,12
2674770,14
2675497,9
2676112,22
2676984,2
2677892,8
2679911,4
2679954,5
2680551,11
2680684,7
2681559,13
2681747,9
2682028,3
2683114,5
2685580,8
2685685,8
2685985,21
2686691,4
2687389,6
2687402,8
2690268,2
2690301,1
2690754,5
2696426,14
2697929,20
2698171,24
2698465,3
2698706,7
2699207,16
2699339,18
2699504,15
2700970,5
2701053,9
2701521,16
2702198,18
2703320,4
2704982,3
2706494,2
2706697,7
2708410,3
2709448,11
2709639,6
2710611,12
2713475,1
2713886,13
2715281,4
2715597,1
2716087,6
2716244,2
2716430,13
2717217,2
2718541,4
2718623,3
2719300,33
2719342,5
2719649,4
2720254,4
2721191,8
2722083,8
2722695,39
2723762,5
2723815,7
2724499,5
2725261,3
2726542,2
2730158,10
2731103,12
2731295,3
2733320,5
2735147,4
2735713,6
2736027,3
2736624,29
2737436,7
2737991,9
2738014,5
2738036,7
2738236,3
2739945,3
2740230,5
2740533,2
2741679,10
2741705,9
2743219,20
2743269,7
2743802,22
2744413,2
2747237,18
2747263,27
2748053,1
2751797,6
2751825,16
2753454,6
2753713,15
2754725,4
2755020,14
2755786,7
2756044,6
2756311,14
2757267,12
2758086,9
2758796,8
2759048,13
2760376,7
2760994,6
2762018,7
2762440,5
2762805,9
2762914,1
2763263,4
2763304,3
2763600,10
2764249,17
2764366,4
2765150,3
2765974,17
2766536,10
2766572,30
2766886,7
2766951,20
2767227,9
2767436,20
2768426,8
2769275,12
2769365,2
2772325,4
2772411,5
2773010,3
2773688,3
2774450,10
2775288,25
2775512,16
2776194,4
2776513,7
2776688,2
2776746,6
2776878,7
2777282,3
2779225,6
2779956,15
2781425,7
2781745,4
2782324,7
2784888,6
2785183,6
2786535,6
2786601,8
2786961,6
2787042,3
2787061,17
2787501,6
2787548,32
2788692,3
2791092,1
2791422,9
2792243,15
2792402,11
2792610,8
2792735,10
2793360,8
2793392,7
2793659,21
2794416,8
2794592,6
2794752,4
2795141,11
2795188,6
2796120,6
2796133,15
2796758,26
2797040,10
2797898,7
2798046,6
2798199,6
2798217,7
2799031,5
2799047,5
2799332,7
2800852,11
2801973,23
2802135,16
2802373,23
2802597,6
2803761,13
2804827,10
2805377,8
2806513,12
2806521,16
2806916,11
2808464,4
2809277,1
2811413,8
2812586,22
2813862,7
2814471,3
2815484,6
2815712,8
2816164,17
2817085,1
2819864,30
2819876,9
2821070,1
2821412,6
2822008,5
2822601,14
2824702,9
2825056,7
2825850,4
2827014,10
2827306,2
2828523,15
2829781,3
2830498,6
2830607,5
2833697,15
2833857,16
2833860,7
2834104,20
2834373,4
2836807,20
2837456,10
2837864,2
2837972,12
2838531,27
2839468,8
2842017,2
2842429,9
2842764,14
2843135,15
2843907,9
2844375,9
2845623,11
2847284,25
2847524,3
2847898,11
2847981,9
2848269,1
2848426,10
2849446,13
2849532,13
2850174,4
2850241,8
2850341,25
2850792,1
2852888,31
2852916,17
2853259,3
2854518,5
2855425,8
2856532,11
2856589,17
2857889,9
2857945,14
2858573,20
2859163,17
2860013,23
2860602,10
2860632,1
2862413,5
2863104,2
2863320,12
2864438,15
2865704,4
2866254,13
2867946,24
2868976,18
2869645,3
2869863,9
2870113,6
2872938,3
2873572,4
2873632,3
2873644,18
2873876,17
2874165,24
2874413,6
2874753,2
2875845,10
2876965,7
2877480,6
2878758,4
2878932,3
2879646,8
2879853,18
2881001,6
2881106,5
2883534,15
2884220,2
2884344,14
2886112,5
2886310,6
2886956,22
2887908,11
2888053,14
2889577,23
2891013,6
2891093,9
2891979,4
2892555,9
2893735,19
2893741,12
2895000,23
2897282,9
2898597,4
2899354,2
2899775,9
2900548,7
2900945,4
2902291,6
2902615,29
2902821,4
2903768,20
2904699,22
2905633,10
2905682,24
2906361,2
2906652,15
2907140,3
2907242,5
2907430,5
2907476,20
2908482,2
2909528,6
2910068,7
2910846,6
2911011,3
2911038,13
2912722,11
2912881,10
2912973,8
2914409,19
2914734,14
2916057,3
2917419,1
2918167,7
2918654,6
2919764,8
2920092,20
2921666,3
2921867,7
2924275,2
2925264,4
2925328,13
2927262,8
2927864,4
2928180,7
2928536,8
2929389,11
2929675,23
2931658,6
2931863,17
2931933,7
2932120,8
2932315,12
2933250,9
2933868,16
2933870,9
2934256,14
2934465,7
2935310,20
2936143,1
2936310,6
2938831,5
2939525,11
2939632,2
2939813,5
2939877,10
2940583,11
2941989,4
2942003,10
2942650,1
2942765,4
2943015,2
2943100,13
2943107,3
2944797,11
2947417,9
2949120,14
2949722,9
2951797,7
2952823,9
2953320,7
2953799,23
2953990,6
2954767,8
2955114,2
2956143,34
2956385,1
2957279,3
2957438,8
2958985,6
2959474,8
2959980,8
2961938,11
2961950,5
2962450,16
2962661,6
2963605,3
2963685,23
2963789,14
2964074,9
2964198,10
2964222,13
2964547,3
2964858,8
2965795,3
2965990,1
2967606,11
2968326,8
2968351,7
2968612,8
2968894,1
2969554,5
2972731,7
2974711,2
2975167,2
2975776,19
2975970,6
2978581,15
2978832,4
2980967,12
2981148,13
2981303,13
2981595,6
2981655,10
2982998,17
2983588,22
2983901,2
2984996,15
2985288,8
2986205,18
2987262,24
2987749,19
2988522,12
2988565,3
2989862,8
2989947,6
2990315,13
2990405,6
2991026,9
2991550,13
2992440,24
2994022,6
2994510,7
2994702,3
2995108,13
2995321,6
2995530,5
2995616,14
2995840,7
2995928,4
2997626,6
2998330,7
2998916,10
2999522,16
3001793,7
3002142,7
3003598,11
3004328,6
3005008,5
3006094,11
3006151,13
3006175,7
3006474,15
3008268,15
3009115,18
3009413,8
3009664,19
3009850,14
3010142,15
3011475,21
3012079,3
3013412,2
3014486,3
3014823,9
3017987,5
3018744,16
3018901,4
3019498,18
3020197,1
3020259,11
3020966,7
3021325,11
3022684,2
3024070,7
3025326,18
3025359,7
3025958,4
3026527,6
3026897,10
3027229,10
3029760,20
3030127,10
3030165,2
3031009,1
3031550,4
3032427,43
3033636,4
3035669,5
3036489,9
3037280,22
3038763,16
3041062,14
3041643,12
3042399,4
3042654,28
3042779,8
3044303,7
3044337,11
3044725,11
3044887,12
3046106,11
3046321,2
3046929,5
3047704,2
3049620,9
3049949,3
3050368,10
3050830,8
3053691,22
3054734,4
3055599,5
3056562,11
3056685,15
3057714,7
3057933,19
3059624,3
3060706,13
3061340,9
3062000,12
3062114,9
3062489,15
3062710,14
3063019,11
3063481,9
3063668,8
3064572,3
3065055,6
3065489,25
3067040,11
3067816,18
3068695,5
3069522,9
3069958,16
3070199,4
3071712,4
3072088,2
3072639,1
3072723,46
3072873,12
3073961,4
3074603,2
3074655,19
3075358,19
3076153,7
3077315,4
3077711,20
3078791,8
3080694,12
3080727,4
3080773,13
3080775,8
3081751,4
3082009,8
3082434,20
3083596,13
3083597,9
3086374,8
3087681,5
3088706,19
3089356,2
3089896,3
3092033,11
3092464,11
3092595,2
3093015,41
3093078,26
3093826,10
3094207,8
3094437,14
3094582,6
3095763,4
3096528,8
3096693,12
3100990,6
3101513,2
3103573,1
3103710,2
3105237,7
3106065,5
3107026,11
3108519,16
3108534,10
3111418,6
3111663,5
3111696,5
3113689,12
3113749,3
3114708,4
3115616,3
3116351,3
3118036,35
3118416,21
3120537,9
3121680,1
3121687,13
3121717,31
3121823,21
3122038,6
3122438,4
3122676,5
3123329,6
3123370,16
3123456,15
3123768,14
3124895,9
3126135,1
3127359,3
3128171,8
3128266,16
3129475,1
3130159,5
3130456,6
3130701,15
3130848,15
3132425,12
3132602,21
3133601,7
3134688,1
3135418,5
3136106,3
3136434,20
3136534,4
3137557,2
3137865,4
3138826,12
3140022,17
3141667,6
3141890,25
3141912,10
3142372,7
3143915,20
3144323,5
3146440,3
3146555,4
3147668,12
3149487,6
3150309,2
3151860,4
3152106,5
3152677,5
3154455,6
3155821,11
3156992,13
3157219,12
3157711,34
3158145,12
3159046,1
3159114,10
3159472,3
3159756,21
3160145,6
3160366,8
3160542,6
3160631,10
3161472,5
3161490,3
3161613,11
3162143,16
3162246,5
3162458,13
3163673,4
3165447,7
3166297,4
3166787,17
3166798,33
3166957,7
3167087,22
3167214,13
3167225,7
3168095,3
3170404,15
3170972,2
3171631,18
3171920,21
3173005,7
3173712,9
3173909,7
3175041,19
3175529,8
3175573,13
3176087,10
3176485,7
3176655,16
3177299,4
3177581,9
3178167,9
3178739,5
3182715,1
3182879,18
3183163,23
3183265,14
3183504,4
3184100,6
3184489,9
3185053,4
3186777,7
3187211,9
3187571,10
3188199,8
3188647,8
3189058,7
3189074,9
3189384,13
3190652,5
3190704,16
3191963,11
3192728,15
3192878,5
3193076,4
3193538,2
3194650,6
3195806,1
3195858,6
3197786,10
3197996,11
3198360,15
3198654,21
3199887,3
3200160,6
3200439,1
3202697,4
3203032,12
3205076,18
3206573,23
3206600,9
3207563,6
3209446,15
3209566,3
3209783,8
3209839,16
3210457,4
3210634,8
3211494,7
3212146,3
3212588,21
3212793,12
3213844,1
3214572,22
3214884,31
3215612,1
3216233,26
3216367,22
3216545,4
3217564,12
3218052,6
3218206,4
3218505,1
3219010,4
3219038,27
3219990,18
3220218,13
3221447,15
3221648,6
3221721,6
3222787,8
3224973,12
3225192,7
3226058,26
3227207,14
3227469,4
3227846,10
3227983,3
3228119,2
3228556,1
3229491,12
3230438,18
3230811,16
3231299,2
3231312,10
3231373,7
3232274,7
3232538,12
3232869,2
3234833,21
3235212,18
3237179,10
3237205,4
3237602,12
3238445,7
3238475,1
3239289,13
3239939,2
3239969,11
3241456,17
3242894,14
3242938,16
3244702,12
3245975,4
3247384,5
3247666,5
3248289,26
3248650,3
3248845,21
3249000,12
3249222,4
3251168,6
3252103,5
3252299,5
3252579,8
3253038,10
3254291,3
3254776,25
3254779,16
3256282,19
3256622,1
3258477,23
3259925,5
3260228,4
3261861,2
3262895,6
3263389,6
3264900,14
3265044,10
3265447,7
3266790,14
3267376,5
3268408,5
3269784,5
3270052,20
3270869,8
3272008,4
3272105,3
3272540,5
3272925,5
3274136,5
3274514,12
3275363,37
3275608,11
3275724,37
3277475,5
3277784,23
3278825,13
3279011,5
3279909,7
3280561,3
3281002,9
3281107,2
3281228,9
3283944,7
3285072,3
3285913,8
3286062,4
3286149,7
3286385,8
3287477,14
3289429,3
3289444,3
3289977,9
3291034,7
3291991,9
3292098,11
3292112,4
3293003,16
3293351,12
3293970,5
3295037,9
3295390,8
3295798,4
3295820,17
3295844,14
3296010,6
3296144,28
3296422,4
3298015,9
3298040,8
3298187,7
3298196,2
3299663,12
3301056,5
3301342,4
3301432,8
3302148,4
3302575,8
3304808,7
3305094,4
3305191,6
3305433,35
3305879,5
3306073,4
3306102,26
3308210,5
3308527,4
3309312,16
3309574,3
3309618,10
3309713,23
3312595,5
3313031,14
3313487,3
3313599,11
3313880,1
3314051,3
3315517,7
3316192,20
3317255,12
3318061,11
3318233,8
3318846,8
3318909,8
3319620,6
3320033,3
3320077,11
3320171,4
3320346,10
3321623,22
3321915,18
3322034,5
3322471,15
3323245,3
3323485,7
3323805,16
3323966,23
3324158,4
3324520,18
3325385,6
3326202,4
3326210,3
3326739,26
3327271,5
3327307,6
3327463,14
3327525,8
3330009,5
3330307,2
3330399,19
3330605,5
3330723,13
3331036,6
3332023,4
3332151,10
3332239,9
3332473,4
3335310,1
3336704,9
3336882,5
3337242,3
3337351,4
3338144,5
3338689,2
3339908,2
3339949,12
3340775,10
3343055,2
3345160,7
3345237,7
3345417,7
3345523,18
3346425,10
3346760,21
3346787,19
3346986,11
3347815,16
3347922,38
3351368,21
3351802,13
3352252,10
3352496,7
3352582,4
3353332,5
3353727,9
3353774,6
3354332,6
3354375,1
3355911,3
3356174,9
3357627,14
3358033,6
3358242,15
3359105,2
3360460,13
3361879,8
3362005,8
3363907,20
3365014,24
3365152,32
3365328,2
3366516,2
3366796,8
3366836,17
3367301,4
3367773,6
3367990,8
